language,symbol,kind,source_rule
rust,identifier,NONTERMINAL,lifetime
rust,_expression,NONTERMINAL,array_type
rust,_type,NONTERMINAL,array_type
rust,lifetime,NONTERMINAL,for_lifetimes
rust,_type,NONTERMINAL,function_type
rust,_type_identifier,NONTERMINAL,function_type
rust,for_lifetimes,NONTERMINAL,function_type
rust,function_modifiers,NONTERMINAL,function_type
rust,parameters,NONTERMINAL,function_type
rust,scoped_type_identifier,NONTERMINAL,function_type
rust,_type,NONTERMINAL,tuple_type
rust,field_expression,NONTERMINAL,generic_function
rust,identifier,NONTERMINAL,generic_function
rust,scoped_identifier,NONTERMINAL,generic_function
rust,type_arguments,NONTERMINAL,generic_function
rust,_reserved_identifier,NONTERMINAL,generic_type
rust,_type_identifier,NONTERMINAL,generic_type
rust,scoped_type_identifier,NONTERMINAL,generic_type
rust,type_arguments,NONTERMINAL,generic_type
rust,_type_identifier,NONTERMINAL,generic_type_with_turbofish
rust,scoped_identifier,NONTERMINAL,generic_type_with_turbofish
rust,type_arguments,NONTERMINAL,generic_type_with_turbofish
rust,_type,NONTERMINAL,bounded_type
rust,lifetime,NONTERMINAL,bounded_type
rust,use_bounds,NONTERMINAL,bounded_type
rust,_type_identifier,NONTERMINAL,use_bounds
rust,lifetime,NONTERMINAL,use_bounds
rust,_literal,NONTERMINAL,type_arguments
rust,_type,NONTERMINAL,type_arguments
rust,block,NONTERMINAL,type_arguments
rust,lifetime,NONTERMINAL,type_arguments
rust,trait_bounds,NONTERMINAL,type_arguments
rust,type_binding,NONTERMINAL,type_arguments
rust,_type,NONTERMINAL,type_binding
rust,_type_identifier,NONTERMINAL,type_binding
rust,type_arguments,NONTERMINAL,type_binding
rust,_type,NONTERMINAL,reference_type
rust,lifetime,NONTERMINAL,reference_type
rust,mutable_specifier,NONTERMINAL,reference_type
rust,_type,NONTERMINAL,pointer_type
rust,mutable_specifier,NONTERMINAL,pointer_type
rust,_type_identifier,NONTERMINAL,abstract_type
rust,bounded_type,NONTERMINAL,abstract_type
rust,function_type,NONTERMINAL,abstract_type
rust,generic_type,NONTERMINAL,abstract_type
rust,removed_trait_bound,NONTERMINAL,abstract_type
rust,scoped_type_identifier,NONTERMINAL,abstract_type
rust,tuple_type,NONTERMINAL,abstract_type
rust,type_parameters,NONTERMINAL,abstract_type
rust,_type_identifier,NONTERMINAL,dynamic_type
rust,function_type,NONTERMINAL,dynamic_type
rust,generic_type,NONTERMINAL,dynamic_type
rust,higher_ranked_trait_bound,NONTERMINAL,dynamic_type
rust,scoped_type_identifier,NONTERMINAL,dynamic_type
rust,tuple_type,NONTERMINAL,dynamic_type
rust,_expression_ending_with_block,NONTERMINAL,_expression_except_range
rust,_literal,NONTERMINAL,_expression_except_range
rust,_reserved_identifier,NONTERMINAL,_expression_except_range
rust,array_expression,NONTERMINAL,_expression_except_range
rust,assignment_expression,NONTERMINAL,_expression_except_range
rust,await_expression,NONTERMINAL,_expression_except_range
rust,binary_expression,NONTERMINAL,_expression_except_range
rust,break_expression,NONTERMINAL,_expression_except_range
rust,call_expression,NONTERMINAL,_expression_except_range
rust,closure_expression,NONTERMINAL,_expression_except_range
rust,compound_assignment_expr,NONTERMINAL,_expression_except_range
rust,continue_expression,NONTERMINAL,_expression_except_range
rust,field_expression,NONTERMINAL,_expression_except_range
rust,generic_function,NONTERMINAL,_expression_except_range
rust,identifier,NONTERMINAL,_expression_except_range
rust,index_expression,NONTERMINAL,_expression_except_range
rust,macro_invocation,NONTERMINAL,_expression_except_range
rust,metavariable,NONTERMINAL,_expression_except_range
rust,parenthesized_expression,NONTERMINAL,_expression_except_range
rust,reference_expression,NONTERMINAL,_expression_except_range
rust,return_expression,NONTERMINAL,_expression_except_range
rust,scoped_identifier,NONTERMINAL,_expression_except_range
rust,self,NONTERMINAL,_expression_except_range
rust,struct_expression,NONTERMINAL,_expression_except_range
rust,try_expression,NONTERMINAL,_expression_except_range
rust,tuple_expression,NONTERMINAL,_expression_except_range
rust,type_cast_expression,NONTERMINAL,_expression_except_range
rust,unary_expression,NONTERMINAL,_expression_except_range
rust,unit_expression,NONTERMINAL,_expression_except_range
rust,yield_expression,NONTERMINAL,_expression_except_range
rust,_expression_except_range,NONTERMINAL,_expression
rust,range_expression,NONTERMINAL,_expression
rust,async_block,NONTERMINAL,_expression_ending_with_block
rust,block,NONTERMINAL,_expression_ending_with_block
rust,const_block,NONTERMINAL,_expression_ending_with_block
rust,for_expression,NONTERMINAL,_expression_ending_with_block
rust,gen_block,NONTERMINAL,_expression_ending_with_block
rust,if_expression,NONTERMINAL,_expression_ending_with_block
rust,loop_expression,NONTERMINAL,_expression_ending_with_block
rust,match_expression,NONTERMINAL,_expression_ending_with_block
rust,try_block,NONTERMINAL,_expression_ending_with_block
rust,unsafe_block,NONTERMINAL,_expression_ending_with_block
rust,while_expression,NONTERMINAL,_expression_ending_with_block
rust,_reserved_identifier,NONTERMINAL,macro_invocation
rust,delim_token_tree,NONTERMINAL,macro_invocation
rust,identifier,NONTERMINAL,macro_invocation
rust,scoped_identifier,NONTERMINAL,macro_invocation
rust,_delim_tokens,NONTERMINAL,delim_token_tree
rust,_non_delim_token,NONTERMINAL,_delim_tokens
rust,delim_token_tree,NONTERMINAL,_delim_tokens
rust,_non_special_token,NONTERMINAL,_non_delim_token
rust,_path,NONTERMINAL,scoped_identifier
rust,bracketed_type,NONTERMINAL,scoped_identifier
rust,generic_type_with_turbofish,NONTERMINAL,scoped_identifier
rust,identifier,NONTERMINAL,scoped_identifier
rust,super,NONTERMINAL,scoped_identifier
rust,_path,NONTERMINAL,scoped_type_identifier_in_expression_position
rust,_type_identifier,NONTERMINAL,scoped_type_identifier_in_expression_position
rust,generic_type_with_turbofish,NONTERMINAL,scoped_type_identifier_in_expression_position
rust,_path,NONTERMINAL,scoped_type_identifier
rust,_type_identifier,NONTERMINAL,scoped_type_identifier
rust,bracketed_type,NONTERMINAL,scoped_type_identifier
rust,generic_type,NONTERMINAL,scoped_type_identifier
rust,generic_type_with_turbofish,NONTERMINAL,scoped_type_identifier
rust,_expression,NONTERMINAL,range_expression
rust,_expression,NONTERMINAL,unary_expression
rust,_expression,NONTERMINAL,try_expression
rust,_expression,NONTERMINAL,reference_expression
rust,mutable_specifier,NONTERMINAL,reference_expression
rust,_expression,NONTERMINAL,binary_expression
rust,_expression,NONTERMINAL,assignment_expression
rust,_expression,NONTERMINAL,compound_assignment_expr
rust,_expression,NONTERMINAL,type_cast_expression
rust,_type,NONTERMINAL,type_cast_expression
rust,_expression,NONTERMINAL,return_expression
rust,_expression,NONTERMINAL,yield_expression
rust,_expression_except_range,NONTERMINAL,call_expression
rust,arguments,NONTERMINAL,call_expression
rust,_expression,NONTERMINAL,arguments
rust,attribute_item,NONTERMINAL,arguments
rust,_expression,NONTERMINAL,array_expression
rust,attribute_item,NONTERMINAL,array_expression
rust,_expression,NONTERMINAL,parenthesized_expression
rust,_expression,NONTERMINAL,tuple_expression
rust,attribute_item,NONTERMINAL,tuple_expression
rust,_type_identifier,NONTERMINAL,struct_expression
rust,field_initializer_list,NONTERMINAL,struct_expression
rust,generic_type_with_turbofish,NONTERMINAL,struct_expression
rust,scoped_type_identifier_in_expression_position,NONTERMINAL,struct_expression
rust,base_field_initializer,NONTERMINAL,field_initializer_list
rust,field_initializer,NONTERMINAL,field_initializer_list
rust,shorthand_field_initializer,NONTERMINAL,field_initializer_list
rust,attribute_item,NONTERMINAL,shorthand_field_initializer
rust,identifier,NONTERMINAL,shorthand_field_initializer
rust,_expression,NONTERMINAL,field_initializer
rust,_field_identifier,NONTERMINAL,field_initializer
rust,attribute_item,NONTERMINAL,field_initializer
rust,integer_literal,NONTERMINAL,field_initializer
rust,_expression,NONTERMINAL,base_field_initializer
rust,_condition,NONTERMINAL,if_expression
rust,block,NONTERMINAL,if_expression
rust,else_clause,NONTERMINAL,if_expression
rust,_expression,NONTERMINAL,let_condition
rust,_pattern,NONTERMINAL,let_condition
rust,_expression,NONTERMINAL,_let_chain
rust,_let_chain,NONTERMINAL,_let_chain
rust,let_condition,NONTERMINAL,_let_chain
rust,_expression,NONTERMINAL,_condition
rust,_let_chain,NONTERMINAL,_condition
rust,let_condition,NONTERMINAL,_condition
rust,block,NONTERMINAL,else_clause
rust,if_expression,NONTERMINAL,else_clause
rust,_expression,NONTERMINAL,match_expression
rust,match_block,NONTERMINAL,match_expression
rust,last_match_arm,NONTERMINAL,match_block
rust,match_arm,NONTERMINAL,match_block
rust,_expression,NONTERMINAL,match_arm
rust,_expression_ending_with_block,NONTERMINAL,match_arm
rust,attribute_item,NONTERMINAL,match_arm
rust,inner_attribute_item,NONTERMINAL,match_arm
rust,match_pattern,NONTERMINAL,match_arm
rust,_expression,NONTERMINAL,last_match_arm
rust,attribute_item,NONTERMINAL,last_match_arm
rust,inner_attribute_item,NONTERMINAL,last_match_arm
rust,match_pattern,NONTERMINAL,last_match_arm
rust,_condition,NONTERMINAL,match_pattern
rust,_pattern,NONTERMINAL,match_pattern
rust,_condition,NONTERMINAL,while_expression
rust,block,NONTERMINAL,while_expression
rust,label,NONTERMINAL,while_expression
rust,block,NONTERMINAL,loop_expression
rust,label,NONTERMINAL,loop_expression
rust,_expression,NONTERMINAL,for_expression
rust,_pattern,NONTERMINAL,for_expression
rust,block,NONTERMINAL,for_expression
rust,label,NONTERMINAL,for_expression
rust,block,NONTERMINAL,const_block
rust,_expression,NONTERMINAL,closure_expression
rust,_type,NONTERMINAL,closure_expression
rust,block,NONTERMINAL,closure_expression
rust,closure_parameters,NONTERMINAL,closure_expression
rust,_pattern,NONTERMINAL,closure_parameters
rust,parameter,NONTERMINAL,closure_parameters
rust,identifier,NONTERMINAL,label
rust,_expression,NONTERMINAL,break_expression
rust,label,NONTERMINAL,break_expression
rust,label,NONTERMINAL,continue_expression
rust,_expression,NONTERMINAL,index_expression
rust,_expression,NONTERMINAL,await_expression
rust,_expression,NONTERMINAL,field_expression
rust,_field_identifier,NONTERMINAL,field_expression
rust,integer_literal,NONTERMINAL,field_expression
rust,block,NONTERMINAL,unsafe_block
rust,block,NONTERMINAL,async_block
rust,block,NONTERMINAL,gen_block
rust,block,NONTERMINAL,try_block
rust,_expression,NONTERMINAL,block
rust,_statement,NONTERMINAL,block
rust,label,NONTERMINAL,block
rust,_literal_pattern,NONTERMINAL,_pattern
rust,_reserved_identifier,NONTERMINAL,_pattern
rust,captured_pattern,NONTERMINAL,_pattern
rust,const_block,NONTERMINAL,_pattern
rust,generic_pattern,NONTERMINAL,_pattern
rust,identifier,NONTERMINAL,_pattern
rust,macro_invocation,NONTERMINAL,_pattern
rust,mut_pattern,NONTERMINAL,_pattern
rust,or_pattern,NONTERMINAL,_pattern
rust,range_pattern,NONTERMINAL,_pattern
rust,ref_pattern,NONTERMINAL,_pattern
rust,reference_pattern,NONTERMINAL,_pattern
rust,remaining_field_pattern,NONTERMINAL,_pattern
rust,scoped_identifier,NONTERMINAL,_pattern
rust,slice_pattern,NONTERMINAL,_pattern
rust,struct_pattern,NONTERMINAL,_pattern
rust,tuple_pattern,NONTERMINAL,_pattern
rust,tuple_struct_pattern,NONTERMINAL,_pattern
rust,identifier,NONTERMINAL,generic_pattern
rust,scoped_identifier,NONTERMINAL,generic_pattern
rust,type_arguments,NONTERMINAL,generic_pattern
rust,_pattern,NONTERMINAL,tuple_pattern
rust,closure_expression,NONTERMINAL,tuple_pattern
rust,_pattern,NONTERMINAL,slice_pattern
rust,_pattern,NONTERMINAL,tuple_struct_pattern
rust,generic_type_with_turbofish,NONTERMINAL,tuple_struct_pattern
rust,identifier,NONTERMINAL,tuple_struct_pattern
rust,scoped_identifier,NONTERMINAL,tuple_struct_pattern
rust,_type_identifier,NONTERMINAL,struct_pattern
rust,field_pattern,NONTERMINAL,struct_pattern
rust,remaining_field_pattern,NONTERMINAL,struct_pattern
rust,scoped_type_identifier,NONTERMINAL,struct_pattern
rust,_field_identifier,NONTERMINAL,field_pattern
rust,_pattern,NONTERMINAL,field_pattern
rust,identifier,NONTERMINAL,field_pattern
rust,mutable_specifier,NONTERMINAL,field_pattern
rust,_pattern,NONTERMINAL,mut_pattern
rust,mutable_specifier,NONTERMINAL,mut_pattern
rust,_literal_pattern,NONTERMINAL,range_pattern
rust,_path,NONTERMINAL,range_pattern
rust,_pattern,NONTERMINAL,ref_pattern
rust,_pattern,NONTERMINAL,captured_pattern
rust,identifier,NONTERMINAL,captured_pattern
rust,_pattern,NONTERMINAL,reference_pattern
rust,mutable_specifier,NONTERMINAL,reference_pattern
rust,_pattern,NONTERMINAL,or_pattern
rust,boolean_literal,NONTERMINAL,_literal
rust,char_literal,NONTERMINAL,_literal
rust,float_literal,NONTERMINAL,_literal
rust,integer_literal,NONTERMINAL,_literal
rust,raw_string_literal,NONTERMINAL,_literal
rust,string_literal,NONTERMINAL,_literal
rust,boolean_literal,NONTERMINAL,_literal_pattern
rust,char_literal,NONTERMINAL,_literal_pattern
rust,float_literal,NONTERMINAL,_literal_pattern
rust,integer_literal,NONTERMINAL,_literal_pattern
rust,negative_literal,NONTERMINAL,_literal_pattern
rust,raw_string_literal,NONTERMINAL,_literal_pattern
rust,string_literal,NONTERMINAL,_literal_pattern
rust,float_literal,NONTERMINAL,negative_literal
rust,integer_literal,NONTERMINAL,negative_literal
rust,escape_sequence,NONTERMINAL,string_literal
rust,string_close,NONTERMINAL,string_literal
rust,string_content,NONTERMINAL,string_literal
rust,_raw_string_literal_end,NONTERMINAL,raw_string_literal
rust,_raw_string_literal_start,NONTERMINAL,raw_string_literal
rust,raw_string_literal_content,NONTERMINAL,raw_string_literal
rust,block_comment,NONTERMINAL,comment
rust,line_comment,NONTERMINAL,comment
rust,_line_doc_comment_marker,NONTERMINAL,line_comment
rust,_line_doc_content,NONTERMINAL,line_comment
rust,_inner_line_doc_comment_marker,NONTERMINAL,_line_doc_comment_marker
rust,_outer_line_doc_comment_marker,NONTERMINAL,_line_doc_comment_marker
rust,_block_comment_content,NONTERMINAL,block_comment
rust,_block_doc_comment_marker,NONTERMINAL,block_comment
rust,_inner_block_doc_comment_marker,NONTERMINAL,_block_doc_comment_marker
rust,_outer_block_doc_comment_marker,NONTERMINAL,_block_doc_comment_marker
rust,_reserved_identifier,NONTERMINAL,_path
rust,crate,NONTERMINAL,_path
rust,identifier,NONTERMINAL,_path
rust,metavariable,NONTERMINAL,_path
rust,scoped_identifier,NONTERMINAL,_path
rust,self,NONTERMINAL,_path
rust,super,NONTERMINAL,_path
rust,identifier,NONTERMINAL,_type_identifier
rust,identifier,NONTERMINAL,_field_identifier
cpp,_top_level_item,NONTERMINAL,translation_unit
cpp,_empty_declaration,NONTERMINAL,_top_level_item
cpp,_top_level_statement,NONTERMINAL,_top_level_item
cpp,alias_declaration,NONTERMINAL,_top_level_item
cpp,attributed_statement,NONTERMINAL,_top_level_item
cpp,concept_definition,NONTERMINAL,_top_level_item
cpp,consteval_block_declaration,NONTERMINAL,_top_level_item
cpp,constructor_or_destructor_definition,NONTERMINAL,_top_level_item
cpp,declaration,NONTERMINAL,_top_level_item
cpp,export_declaration,NONTERMINAL,_top_level_item
cpp,function_definition,NONTERMINAL,_top_level_item
cpp,global_module_fragment_declaration,NONTERMINAL,_top_level_item
cpp,import_declaration,NONTERMINAL,_top_level_item
cpp,linkage_specification,NONTERMINAL,_top_level_item
cpp,module_declaration,NONTERMINAL,_top_level_item
cpp,namespace_alias_definition,NONTERMINAL,_top_level_item
cpp,namespace_definition,NONTERMINAL,_top_level_item
cpp,operator_cast_declaration,NONTERMINAL,_top_level_item
cpp,operator_cast_definition,NONTERMINAL,_top_level_item
cpp,preproc_call,NONTERMINAL,_top_level_item
cpp,preproc_def,NONTERMINAL,_top_level_item
cpp,preproc_function_def,NONTERMINAL,_top_level_item
cpp,preproc_if,NONTERMINAL,_top_level_item
cpp,preproc_ifdef,NONTERMINAL,_top_level_item
cpp,preproc_include,NONTERMINAL,_top_level_item
cpp,private_module_fragment_declaration,NONTERMINAL,_top_level_item
cpp,static_assert_declaration,NONTERMINAL,_top_level_item
cpp,template_declaration,NONTERMINAL,_top_level_item
cpp,template_instantiation,NONTERMINAL,_top_level_item
cpp,type_definition,NONTERMINAL,_top_level_item
cpp,using_declaration,NONTERMINAL,_top_level_item
cpp,_empty_declaration,NONTERMINAL,_block_item
cpp,alias_declaration,NONTERMINAL,_block_item
cpp,attributed_statement,NONTERMINAL,_block_item
cpp,concept_definition,NONTERMINAL,_block_item
cpp,consteval_block_declaration,NONTERMINAL,_block_item
cpp,constructor_or_destructor_definition,NONTERMINAL,_block_item
cpp,declaration,NONTERMINAL,_block_item
cpp,export_declaration,NONTERMINAL,_block_item
cpp,function_definition,NONTERMINAL,_block_item
cpp,import_declaration,NONTERMINAL,_block_item
cpp,linkage_specification,NONTERMINAL,_block_item
cpp,namespace_alias_definition,NONTERMINAL,_block_item
cpp,namespace_definition,NONTERMINAL,_block_item
cpp,operator_cast_declaration,NONTERMINAL,_block_item
cpp,operator_cast_definition,NONTERMINAL,_block_item
cpp,preproc_call,NONTERMINAL,_block_item
cpp,preproc_def,NONTERMINAL,_block_item
cpp,preproc_function_def,NONTERMINAL,_block_item
cpp,preproc_if_in_block,NONTERMINAL,_block_item
cpp,preproc_ifdef_in_block,NONTERMINAL,_block_item
cpp,preproc_include,NONTERMINAL,_block_item
cpp,statement,NONTERMINAL,_block_item
cpp,static_assert_declaration,NONTERMINAL,_block_item
cpp,template_declaration,NONTERMINAL,_block_item
cpp,template_instantiation,NONTERMINAL,_block_item
cpp,type_definition,NONTERMINAL,_block_item
cpp,using_declaration,NONTERMINAL,_block_item
cpp,identifier,NONTERMINAL,preproc_include
cpp,preproc_call_expression,NONTERMINAL,preproc_include
cpp,string_literal,NONTERMINAL,preproc_include
