language,source_node_or_rule,source_kind,frontend_stage,available
c,]],node_type,UASF_MAPPED,0
c,]],node_type,UAST_STRUCTURE_MAPPED,0
c,]],node_type,UAST_VALID,0
c,^,node_type,CST_STRUCTURED,0
c,^,node_type,FIELDS_MAPPED,0
c,^,node_type,LOWERING_RULE_PRESENT,0
c,^,node_type,PARSED,0
c,^,node_type,RELATIONS_MAPPED,0
c,^,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,^,node_type,TOKEN_RECOGNIZED,1
c,^,node_type,UASF_MAPPED,0
c,^,node_type,UAST_STRUCTURE_MAPPED,0
c,^,node_type,UAST_VALID,0
c,^=,node_type,CST_STRUCTURED,0
c,^=,node_type,FIELDS_MAPPED,0
c,^=,node_type,LOWERING_RULE_PRESENT,0
c,^=,node_type,PARSED,0
c,^=,node_type,RELATIONS_MAPPED,0
c,^=,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,^=,node_type,TOKEN_RECOGNIZED,1
c,^=,node_type,UASF_MAPPED,0
c,^=,node_type,UAST_STRUCTURE_MAPPED,0
c,^=,node_type,UAST_VALID,0
c,_Alignas,node_type,CST_STRUCTURED,0
c,_Alignas,node_type,FIELDS_MAPPED,0
c,_Alignas,node_type,LOWERING_RULE_PRESENT,0
c,_Alignas,node_type,PARSED,0
c,_Alignas,node_type,RELATIONS_MAPPED,0
c,_Alignas,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_Alignas,node_type,TOKEN_RECOGNIZED,1
c,_Alignas,node_type,UASF_MAPPED,0
c,_Alignas,node_type,UAST_STRUCTURE_MAPPED,0
c,_Alignas,node_type,UAST_VALID,0
c,_Alignof,node_type,CST_STRUCTURED,0
c,_Alignof,node_type,FIELDS_MAPPED,0
c,_Alignof,node_type,LOWERING_RULE_PRESENT,0
c,_Alignof,node_type,PARSED,0
c,_Alignof,node_type,RELATIONS_MAPPED,0
c,_Alignof,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_Alignof,node_type,TOKEN_RECOGNIZED,1
c,_Alignof,node_type,UASF_MAPPED,0
c,_Alignof,node_type,UAST_STRUCTURE_MAPPED,0
c,_Alignof,node_type,UAST_VALID,0
c,_Atomic,node_type,CST_STRUCTURED,0
c,_Atomic,node_type,FIELDS_MAPPED,0
c,_Atomic,node_type,LOWERING_RULE_PRESENT,0
c,_Atomic,node_type,PARSED,0
c,_Atomic,node_type,RELATIONS_MAPPED,0
c,_Atomic,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_Atomic,node_type,TOKEN_RECOGNIZED,1
c,_Atomic,node_type,UASF_MAPPED,0
c,_Atomic,node_type,UAST_STRUCTURE_MAPPED,0
c,_Atomic,node_type,UAST_VALID,0
c,_Generic,node_type,CST_STRUCTURED,0
c,_Generic,node_type,FIELDS_MAPPED,0
c,_Generic,node_type,LOWERING_RULE_PRESENT,0
c,_Generic,node_type,PARSED,0
c,_Generic,node_type,RELATIONS_MAPPED,0
c,_Generic,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_Generic,node_type,TOKEN_RECOGNIZED,1
c,_Generic,node_type,UASF_MAPPED,0
c,_Generic,node_type,UAST_STRUCTURE_MAPPED,0
c,_Generic,node_type,UAST_VALID,0
c,_Nonnull,node_type,CST_STRUCTURED,0
c,_Nonnull,node_type,FIELDS_MAPPED,0
c,_Nonnull,node_type,LOWERING_RULE_PRESENT,0
c,_Nonnull,node_type,PARSED,0
c,_Nonnull,node_type,RELATIONS_MAPPED,0
c,_Nonnull,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_Nonnull,node_type,TOKEN_RECOGNIZED,1
c,_Nonnull,node_type,UASF_MAPPED,0
c,_Nonnull,node_type,UAST_STRUCTURE_MAPPED,0
c,_Nonnull,node_type,UAST_VALID,0
c,_Noreturn,node_type,CST_STRUCTURED,0
c,_Noreturn,node_type,FIELDS_MAPPED,0
c,_Noreturn,node_type,LOWERING_RULE_PRESENT,0
c,_Noreturn,node_type,PARSED,0
c,_Noreturn,node_type,RELATIONS_MAPPED,0
c,_Noreturn,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_Noreturn,node_type,TOKEN_RECOGNIZED,1
c,_Noreturn,node_type,UASF_MAPPED,0
c,_Noreturn,node_type,UAST_STRUCTURE_MAPPED,0
c,_Noreturn,node_type,UAST_VALID,0
c,__alignof,node_type,CST_STRUCTURED,0
c,__alignof,node_type,FIELDS_MAPPED,0
c,__alignof,node_type,LOWERING_RULE_PRESENT,0
c,__alignof,node_type,PARSED,0
c,__alignof,node_type,RELATIONS_MAPPED,0
c,__alignof,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__alignof,node_type,TOKEN_RECOGNIZED,1
c,__alignof,node_type,UASF_MAPPED,0
c,__alignof,node_type,UAST_STRUCTURE_MAPPED,0
c,__alignof,node_type,UAST_VALID,0
c,__alignof__,node_type,CST_STRUCTURED,0
c,__alignof__,node_type,FIELDS_MAPPED,0
c,__alignof__,node_type,LOWERING_RULE_PRESENT,0
c,__alignof__,node_type,PARSED,0
c,__alignof__,node_type,RELATIONS_MAPPED,0
c,__alignof__,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__alignof__,node_type,TOKEN_RECOGNIZED,1
c,__alignof__,node_type,UASF_MAPPED,0
c,__alignof__,node_type,UAST_STRUCTURE_MAPPED,0
c,__alignof__,node_type,UAST_VALID,0
c,__asm,node_type,CST_STRUCTURED,0
c,__asm,node_type,FIELDS_MAPPED,0
c,__asm,node_type,LOWERING_RULE_PRESENT,0
c,__asm,node_type,PARSED,0
c,__asm,node_type,RELATIONS_MAPPED,0
c,__asm,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__asm,node_type,TOKEN_RECOGNIZED,1
c,__asm,node_type,UASF_MAPPED,0
c,__asm,node_type,UAST_STRUCTURE_MAPPED,0
c,__asm,node_type,UAST_VALID,0
c,__asm__,node_type,CST_STRUCTURED,0
c,__asm__,node_type,FIELDS_MAPPED,0
c,__asm__,node_type,LOWERING_RULE_PRESENT,0
c,__asm__,node_type,PARSED,0
c,__asm__,node_type,RELATIONS_MAPPED,0
c,__asm__,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__asm__,node_type,TOKEN_RECOGNIZED,1
c,__asm__,node_type,UASF_MAPPED,0
c,__asm__,node_type,UAST_STRUCTURE_MAPPED,0
c,__asm__,node_type,UAST_VALID,0
c,__attribute,node_type,CST_STRUCTURED,0
c,__attribute,node_type,FIELDS_MAPPED,0
c,__attribute,node_type,LOWERING_RULE_PRESENT,0
c,__attribute,node_type,PARSED,0
c,__attribute,node_type,RELATIONS_MAPPED,0
c,__attribute,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__attribute,node_type,TOKEN_RECOGNIZED,1
c,__attribute,node_type,UASF_MAPPED,0
c,__attribute,node_type,UAST_STRUCTURE_MAPPED,0
c,__attribute,node_type,UAST_VALID,0
c,__attribute__,node_type,CST_STRUCTURED,0
c,__attribute__,node_type,FIELDS_MAPPED,0
c,__attribute__,node_type,LOWERING_RULE_PRESENT,0
c,__attribute__,node_type,PARSED,0
c,__attribute__,node_type,RELATIONS_MAPPED,0
c,__attribute__,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__attribute__,node_type,TOKEN_RECOGNIZED,1
c,__attribute__,node_type,UASF_MAPPED,0
c,__attribute__,node_type,UAST_STRUCTURE_MAPPED,0
c,__attribute__,node_type,UAST_VALID,0
c,__based,node_type,CST_STRUCTURED,0
c,__based,node_type,FIELDS_MAPPED,0
c,__based,node_type,LOWERING_RULE_PRESENT,0
c,__based,node_type,PARSED,0
c,__based,node_type,RELATIONS_MAPPED,0
c,__based,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__based,node_type,TOKEN_RECOGNIZED,1
c,__based,node_type,UASF_MAPPED,0
c,__based,node_type,UAST_STRUCTURE_MAPPED,0
c,__based,node_type,UAST_VALID,0
c,__cdecl,node_type,CST_STRUCTURED,0
c,__cdecl,node_type,FIELDS_MAPPED,0
c,__cdecl,node_type,LOWERING_RULE_PRESENT,0
c,__cdecl,node_type,PARSED,0
c,__cdecl,node_type,RELATIONS_MAPPED,0
c,__cdecl,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__cdecl,node_type,TOKEN_RECOGNIZED,1
c,__cdecl,node_type,UASF_MAPPED,0
c,__cdecl,node_type,UAST_STRUCTURE_MAPPED,0
c,__cdecl,node_type,UAST_VALID,0
c,__clrcall,node_type,CST_STRUCTURED,0
c,__clrcall,node_type,FIELDS_MAPPED,0
c,__clrcall,node_type,LOWERING_RULE_PRESENT,0
c,__clrcall,node_type,PARSED,0
c,__clrcall,node_type,RELATIONS_MAPPED,0
c,__clrcall,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__clrcall,node_type,TOKEN_RECOGNIZED,1
c,__clrcall,node_type,UASF_MAPPED,0
c,__clrcall,node_type,UAST_STRUCTURE_MAPPED,0
c,__clrcall,node_type,UAST_VALID,0
c,__declspec,node_type,CST_STRUCTURED,0
c,__declspec,node_type,FIELDS_MAPPED,0
c,__declspec,node_type,LOWERING_RULE_PRESENT,0
c,__declspec,node_type,PARSED,0
c,__declspec,node_type,RELATIONS_MAPPED,0
c,__declspec,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__declspec,node_type,TOKEN_RECOGNIZED,1
c,__declspec,node_type,UASF_MAPPED,0
c,__declspec,node_type,UAST_STRUCTURE_MAPPED,0
c,__declspec,node_type,UAST_VALID,0
c,__except,node_type,CST_STRUCTURED,0
c,__except,node_type,FIELDS_MAPPED,0
c,__except,node_type,LOWERING_RULE_PRESENT,0
c,__except,node_type,PARSED,0
c,__except,node_type,RELATIONS_MAPPED,0
c,__except,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__except,node_type,TOKEN_RECOGNIZED,1
c,__except,node_type,UASF_MAPPED,0
c,__except,node_type,UAST_STRUCTURE_MAPPED,0
c,__except,node_type,UAST_VALID,0
c,__extension__,node_type,CST_STRUCTURED,0
c,__extension__,node_type,FIELDS_MAPPED,0
c,__extension__,node_type,LOWERING_RULE_PRESENT,0
c,__extension__,node_type,PARSED,0
c,__extension__,node_type,RELATIONS_MAPPED,0
c,__extension__,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__extension__,node_type,TOKEN_RECOGNIZED,1
c,__extension__,node_type,UASF_MAPPED,0
c,__extension__,node_type,UAST_STRUCTURE_MAPPED,0
c,__extension__,node_type,UAST_VALID,0
c,__fastcall,node_type,CST_STRUCTURED,0
c,__fastcall,node_type,FIELDS_MAPPED,0
c,__fastcall,node_type,LOWERING_RULE_PRESENT,0
c,__fastcall,node_type,PARSED,0
c,__fastcall,node_type,RELATIONS_MAPPED,0
c,__fastcall,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__fastcall,node_type,TOKEN_RECOGNIZED,1
c,__fastcall,node_type,UASF_MAPPED,0
c,__fastcall,node_type,UAST_STRUCTURE_MAPPED,0
c,__fastcall,node_type,UAST_VALID,0
c,__finally,node_type,CST_STRUCTURED,0
c,__finally,node_type,FIELDS_MAPPED,0
c,__finally,node_type,LOWERING_RULE_PRESENT,0
c,__finally,node_type,PARSED,0
c,__finally,node_type,RELATIONS_MAPPED,0
c,__finally,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__finally,node_type,TOKEN_RECOGNIZED,1
c,__finally,node_type,UASF_MAPPED,0
c,__finally,node_type,UAST_STRUCTURE_MAPPED,0
c,__finally,node_type,UAST_VALID,0
c,__forceinline,node_type,CST_STRUCTURED,0
c,__forceinline,node_type,FIELDS_MAPPED,0
c,__forceinline,node_type,LOWERING_RULE_PRESENT,0
c,__forceinline,node_type,PARSED,0
c,__forceinline,node_type,RELATIONS_MAPPED,0
c,__forceinline,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__forceinline,node_type,TOKEN_RECOGNIZED,1
c,__forceinline,node_type,UASF_MAPPED,0
c,__forceinline,node_type,UAST_STRUCTURE_MAPPED,0
c,__forceinline,node_type,UAST_VALID,0
c,__inline,node_type,CST_STRUCTURED,0
c,__inline,node_type,FIELDS_MAPPED,0
c,__inline,node_type,LOWERING_RULE_PRESENT,0
c,__inline,node_type,PARSED,0
c,__inline,node_type,RELATIONS_MAPPED,0
c,__inline,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__inline,node_type,TOKEN_RECOGNIZED,1
c,__inline,node_type,UASF_MAPPED,0
c,__inline,node_type,UAST_STRUCTURE_MAPPED,0
c,__inline,node_type,UAST_VALID,0
c,__inline__,node_type,CST_STRUCTURED,0
c,__inline__,node_type,FIELDS_MAPPED,0
c,__inline__,node_type,LOWERING_RULE_PRESENT,0
c,__inline__,node_type,PARSED,0
c,__inline__,node_type,RELATIONS_MAPPED,0
c,__inline__,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__inline__,node_type,TOKEN_RECOGNIZED,1
c,__inline__,node_type,UASF_MAPPED,0
c,__inline__,node_type,UAST_STRUCTURE_MAPPED,0
c,__inline__,node_type,UAST_VALID,0
c,__leave,node_type,CST_STRUCTURED,0
c,__leave,node_type,FIELDS_MAPPED,0
c,__leave,node_type,LOWERING_RULE_PRESENT,0
c,__leave,node_type,PARSED,0
c,__leave,node_type,RELATIONS_MAPPED,0
c,__leave,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__leave,node_type,TOKEN_RECOGNIZED,1
c,__leave,node_type,UASF_MAPPED,0
c,__leave,node_type,UAST_STRUCTURE_MAPPED,0
c,__leave,node_type,UAST_VALID,0
c,__restrict__,node_type,CST_STRUCTURED,0
c,__restrict__,node_type,FIELDS_MAPPED,0
c,__restrict__,node_type,LOWERING_RULE_PRESENT,0
c,__restrict__,node_type,PARSED,0
c,__restrict__,node_type,RELATIONS_MAPPED,0
c,__restrict__,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__restrict__,node_type,TOKEN_RECOGNIZED,1
c,__restrict__,node_type,UASF_MAPPED,0
c,__restrict__,node_type,UAST_STRUCTURE_MAPPED,0
c,__restrict__,node_type,UAST_VALID,0
c,__stdcall,node_type,CST_STRUCTURED,0
c,__stdcall,node_type,FIELDS_MAPPED,0
c,__stdcall,node_type,LOWERING_RULE_PRESENT,0
c,__stdcall,node_type,PARSED,0
c,__stdcall,node_type,RELATIONS_MAPPED,0
c,__stdcall,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__stdcall,node_type,TOKEN_RECOGNIZED,1
c,__stdcall,node_type,UASF_MAPPED,0
c,__stdcall,node_type,UAST_STRUCTURE_MAPPED,0
c,__stdcall,node_type,UAST_VALID,0
c,__thiscall,node_type,CST_STRUCTURED,0
c,__thiscall,node_type,FIELDS_MAPPED,0
c,__thiscall,node_type,LOWERING_RULE_PRESENT,0
c,__thiscall,node_type,PARSED,0
c,__thiscall,node_type,RELATIONS_MAPPED,0
c,__thiscall,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__thiscall,node_type,TOKEN_RECOGNIZED,1
c,__thiscall,node_type,UASF_MAPPED,0
c,__thiscall,node_type,UAST_STRUCTURE_MAPPED,0
c,__thiscall,node_type,UAST_VALID,0
c,__thread,node_type,CST_STRUCTURED,0
c,__thread,node_type,FIELDS_MAPPED,0
c,__thread,node_type,LOWERING_RULE_PRESENT,0
c,__thread,node_type,PARSED,0
c,__thread,node_type,RELATIONS_MAPPED,0
c,__thread,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__thread,node_type,TOKEN_RECOGNIZED,1
c,__thread,node_type,UASF_MAPPED,0
c,__thread,node_type,UAST_STRUCTURE_MAPPED,0
c,__thread,node_type,UAST_VALID,0
c,__try,node_type,CST_STRUCTURED,0
c,__try,node_type,FIELDS_MAPPED,0
c,__try,node_type,LOWERING_RULE_PRESENT,0
c,__try,node_type,PARSED,0
c,__try,node_type,RELATIONS_MAPPED,0
c,__try,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__try,node_type,TOKEN_RECOGNIZED,1
c,__try,node_type,UASF_MAPPED,0
c,__try,node_type,UAST_STRUCTURE_MAPPED,0
c,__try,node_type,UAST_VALID,0
c,__unaligned,node_type,CST_STRUCTURED,0
c,__unaligned,node_type,FIELDS_MAPPED,0
c,__unaligned,node_type,LOWERING_RULE_PRESENT,0
c,__unaligned,node_type,PARSED,0
c,__unaligned,node_type,RELATIONS_MAPPED,0
c,__unaligned,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__unaligned,node_type,TOKEN_RECOGNIZED,1
c,__unaligned,node_type,UASF_MAPPED,0
c,__unaligned,node_type,UAST_STRUCTURE_MAPPED,0
c,__unaligned,node_type,UAST_VALID,0
c,__vectorcall,node_type,CST_STRUCTURED,0
c,__vectorcall,node_type,FIELDS_MAPPED,0
c,__vectorcall,node_type,LOWERING_RULE_PRESENT,0
c,__vectorcall,node_type,PARSED,0
c,__vectorcall,node_type,RELATIONS_MAPPED,0
c,__vectorcall,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__vectorcall,node_type,TOKEN_RECOGNIZED,1
c,__vectorcall,node_type,UASF_MAPPED,0
c,__vectorcall,node_type,UAST_STRUCTURE_MAPPED,0
c,__vectorcall,node_type,UAST_VALID,0
c,__volatile__,node_type,CST_STRUCTURED,0
c,__volatile__,node_type,FIELDS_MAPPED,0
c,__volatile__,node_type,LOWERING_RULE_PRESENT,0
c,__volatile__,node_type,PARSED,0
c,__volatile__,node_type,RELATIONS_MAPPED,0
c,__volatile__,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,__volatile__,node_type,TOKEN_RECOGNIZED,1
c,__volatile__,node_type,UASF_MAPPED,0
c,__volatile__,node_type,UAST_STRUCTURE_MAPPED,0
c,__volatile__,node_type,UAST_VALID,0
c,_abstract_declarator,node_type,CST_STRUCTURED,0
c,_abstract_declarator,node_type,FIELDS_MAPPED,0
c,_abstract_declarator,node_type,LOWERING_RULE_PRESENT,0
c,_abstract_declarator,node_type,PARSED,0
c,_abstract_declarator,node_type,RELATIONS_MAPPED,0
c,_abstract_declarator,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_abstract_declarator,node_type,TOKEN_RECOGNIZED,1
c,_abstract_declarator,node_type,UASF_MAPPED,0
c,_abstract_declarator,node_type,UAST_STRUCTURE_MAPPED,0
c,_abstract_declarator,node_type,UAST_VALID,0
c,_abstract_declarator,rule,CST_STRUCTURED,0
c,_abstract_declarator,rule,FIELDS_MAPPED,0
c,_abstract_declarator,rule,LOWERING_RULE_PRESENT,0
c,_abstract_declarator,rule,PARSED,0
c,_abstract_declarator,rule,RELATIONS_MAPPED,0
c,_abstract_declarator,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_abstract_declarator,rule,TOKEN_RECOGNIZED,1
c,_abstract_declarator,rule,UASF_MAPPED,0
c,_abstract_declarator,rule,UAST_STRUCTURE_MAPPED,0
c,_abstract_declarator,rule,UAST_VALID,0
c,_alignof,node_type,CST_STRUCTURED,0
c,_alignof,node_type,FIELDS_MAPPED,0
c,_alignof,node_type,LOWERING_RULE_PRESENT,0
c,_alignof,node_type,PARSED,0
c,_alignof,node_type,RELATIONS_MAPPED,0
c,_alignof,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_alignof,node_type,TOKEN_RECOGNIZED,1
c,_alignof,node_type,UASF_MAPPED,0
c,_alignof,node_type,UAST_STRUCTURE_MAPPED,0
c,_alignof,node_type,UAST_VALID,0
c,_assignment_left_expression,rule,CST_STRUCTURED,0
c,_assignment_left_expression,rule,FIELDS_MAPPED,0
c,_assignment_left_expression,rule,LOWERING_RULE_PRESENT,0
c,_assignment_left_expression,rule,PARSED,0
c,_assignment_left_expression,rule,RELATIONS_MAPPED,0
c,_assignment_left_expression,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_assignment_left_expression,rule,TOKEN_RECOGNIZED,1
c,_assignment_left_expression,rule,UASF_MAPPED,0
c,_assignment_left_expression,rule,UAST_STRUCTURE_MAPPED,0
c,_assignment_left_expression,rule,UAST_VALID,0
c,_block_item,rule,CST_STRUCTURED,0
c,_block_item,rule,FIELDS_MAPPED,0
c,_block_item,rule,LOWERING_RULE_PRESENT,0
c,_block_item,rule,PARSED,0
c,_block_item,rule,RELATIONS_MAPPED,0
c,_block_item,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_block_item,rule,TOKEN_RECOGNIZED,1
c,_block_item,rule,UASF_MAPPED,0
c,_block_item,rule,UAST_STRUCTURE_MAPPED,0
c,_block_item,rule,UAST_VALID,0
c,_declaration_declarator,rule,CST_STRUCTURED,0
c,_declaration_declarator,rule,FIELDS_MAPPED,0
c,_declaration_declarator,rule,LOWERING_RULE_PRESENT,0
c,_declaration_declarator,rule,PARSED,0
c,_declaration_declarator,rule,RELATIONS_MAPPED,0
c,_declaration_declarator,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_declaration_declarator,rule,TOKEN_RECOGNIZED,1
c,_declaration_declarator,rule,UASF_MAPPED,0
c,_declaration_declarator,rule,UAST_STRUCTURE_MAPPED,0
c,_declaration_declarator,rule,UAST_VALID,0
c,_declaration_modifiers,rule,CST_STRUCTURED,0
c,_declaration_modifiers,rule,FIELDS_MAPPED,0
c,_declaration_modifiers,rule,LOWERING_RULE_PRESENT,0
c,_declaration_modifiers,rule,PARSED,0
c,_declaration_modifiers,rule,RELATIONS_MAPPED,0
c,_declaration_modifiers,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_declaration_modifiers,rule,TOKEN_RECOGNIZED,1
c,_declaration_modifiers,rule,UASF_MAPPED,0
c,_declaration_modifiers,rule,UAST_STRUCTURE_MAPPED,0
c,_declaration_modifiers,rule,UAST_VALID,0
c,_declaration_specifiers,rule,CST_STRUCTURED,0
c,_declaration_specifiers,rule,FIELDS_MAPPED,0
c,_declaration_specifiers,rule,LOWERING_RULE_PRESENT,0
c,_declaration_specifiers,rule,PARSED,0
c,_declaration_specifiers,rule,RELATIONS_MAPPED,0
c,_declaration_specifiers,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_declaration_specifiers,rule,TOKEN_RECOGNIZED,1
c,_declaration_specifiers,rule,UASF_MAPPED,0
c,_declaration_specifiers,rule,UAST_STRUCTURE_MAPPED,0
c,_declaration_specifiers,rule,UAST_VALID,0
c,_declarator,node_type,CST_STRUCTURED,0
c,_declarator,node_type,FIELDS_MAPPED,0
c,_declarator,node_type,LOWERING_RULE_PRESENT,0
c,_declarator,node_type,PARSED,0
c,_declarator,node_type,RELATIONS_MAPPED,0
c,_declarator,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_declarator,node_type,TOKEN_RECOGNIZED,1
c,_declarator,node_type,UASF_MAPPED,0
c,_declarator,node_type,UAST_STRUCTURE_MAPPED,0
c,_declarator,node_type,UAST_VALID,0
c,_declarator,rule,CST_STRUCTURED,0
c,_declarator,rule,FIELDS_MAPPED,0
c,_declarator,rule,LOWERING_RULE_PRESENT,0
c,_declarator,rule,PARSED,0
c,_declarator,rule,RELATIONS_MAPPED,0
c,_declarator,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_declarator,rule,TOKEN_RECOGNIZED,1
c,_declarator,rule,UASF_MAPPED,0
c,_declarator,rule,UAST_STRUCTURE_MAPPED,0
c,_declarator,rule,UAST_VALID,0
c,_empty_declaration,rule,CST_STRUCTURED,0
c,_empty_declaration,rule,FIELDS_MAPPED,0
c,_empty_declaration,rule,LOWERING_RULE_PRESENT,0
c,_empty_declaration,rule,PARSED,0
c,_empty_declaration,rule,RELATIONS_MAPPED,0
c,_empty_declaration,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_empty_declaration,rule,TOKEN_RECOGNIZED,1
c,_empty_declaration,rule,UASF_MAPPED,0
c,_empty_declaration,rule,UAST_STRUCTURE_MAPPED,0
c,_empty_declaration,rule,UAST_VALID,0
c,_expression_not_binary,rule,CST_STRUCTURED,0
c,_expression_not_binary,rule,FIELDS_MAPPED,0
c,_expression_not_binary,rule,LOWERING_RULE_PRESENT,0
c,_expression_not_binary,rule,PARSED,0
c,_expression_not_binary,rule,RELATIONS_MAPPED,0
c,_expression_not_binary,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_expression_not_binary,rule,TOKEN_RECOGNIZED,1
c,_expression_not_binary,rule,UASF_MAPPED,0
c,_expression_not_binary,rule,UAST_STRUCTURE_MAPPED,0
c,_expression_not_binary,rule,UAST_VALID,0
c,_field_declaration_declarator,rule,CST_STRUCTURED,0
c,_field_declaration_declarator,rule,FIELDS_MAPPED,0
c,_field_declaration_declarator,rule,LOWERING_RULE_PRESENT,0
c,_field_declaration_declarator,rule,PARSED,0
c,_field_declaration_declarator,rule,RELATIONS_MAPPED,0
c,_field_declaration_declarator,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_field_declaration_declarator,rule,TOKEN_RECOGNIZED,1
c,_field_declaration_declarator,rule,UASF_MAPPED,0
c,_field_declaration_declarator,rule,UAST_STRUCTURE_MAPPED,0
c,_field_declaration_declarator,rule,UAST_VALID,0
c,_field_declaration_list_item,rule,CST_STRUCTURED,0
c,_field_declaration_list_item,rule,FIELDS_MAPPED,0
c,_field_declaration_list_item,rule,LOWERING_RULE_PRESENT,0
c,_field_declaration_list_item,rule,PARSED,0
c,_field_declaration_list_item,rule,RELATIONS_MAPPED,0
c,_field_declaration_list_item,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_field_declaration_list_item,rule,TOKEN_RECOGNIZED,1
c,_field_declaration_list_item,rule,UASF_MAPPED,0
c,_field_declaration_list_item,rule,UAST_STRUCTURE_MAPPED,0
c,_field_declaration_list_item,rule,UAST_VALID,0
c,_field_declarator,node_type,CST_STRUCTURED,0
c,_field_declarator,node_type,FIELDS_MAPPED,0
c,_field_declarator,node_type,LOWERING_RULE_PRESENT,0
c,_field_declarator,node_type,PARSED,0
c,_field_declarator,node_type,RELATIONS_MAPPED,0
c,_field_declarator,node_type,SEMANTIC_PRESERVATION_PROVEN,0
c,_field_declarator,node_type,TOKEN_RECOGNIZED,1
c,_field_declarator,node_type,UASF_MAPPED,0
c,_field_declarator,node_type,UAST_STRUCTURE_MAPPED,0
c,_field_declarator,node_type,UAST_VALID,0
c,_field_declarator,rule,CST_STRUCTURED,0
c,_field_declarator,rule,FIELDS_MAPPED,0
c,_field_declarator,rule,LOWERING_RULE_PRESENT,0
c,_field_declarator,rule,PARSED,0
c,_field_declarator,rule,RELATIONS_MAPPED,0
c,_field_declarator,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_field_declarator,rule,TOKEN_RECOGNIZED,1
c,_field_declarator,rule,UASF_MAPPED,0
c,_field_declarator,rule,UAST_STRUCTURE_MAPPED,0
c,_field_declarator,rule,UAST_VALID,0
c,_field_identifier,rule,CST_STRUCTURED,0
c,_field_identifier,rule,FIELDS_MAPPED,0
c,_field_identifier,rule,LOWERING_RULE_PRESENT,0
c,_field_identifier,rule,PARSED,0
c,_field_identifier,rule,RELATIONS_MAPPED,0
c,_field_identifier,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_field_identifier,rule,TOKEN_RECOGNIZED,1
c,_field_identifier,rule,UASF_MAPPED,0
c,_field_identifier,rule,UAST_STRUCTURE_MAPPED,0
c,_field_identifier,rule,UAST_VALID,0
c,_for_statement_body,rule,CST_STRUCTURED,0
c,_for_statement_body,rule,FIELDS_MAPPED,0
c,_for_statement_body,rule,LOWERING_RULE_PRESENT,0
c,_for_statement_body,rule,PARSED,0
c,_for_statement_body,rule,RELATIONS_MAPPED,0
c,_for_statement_body,rule,SEMANTIC_PRESERVATION_PROVEN,0
c,_for_statement_body,rule,TOKEN_RECOGNIZED,1
